"","X","Longitude","Latitude","event_date","sport","Opponent","home","win","crime_type","Crime Category"
"870",24211,-78.481565,38.030363,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"871",24212,-78.494027,38.033832,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"872",24213,-78.50005,38.014495,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"873",24214,-78.498138,38.034284,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"874",24215,-78.486011,38.034938,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Misc - Criminal Call","Other"
"875",24216,-78.481145,38.031382,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"876",24217,-78.486696,38.03578,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"877",24218,-78.488289,38.057712,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Larceny - All Other","Theft"
"878",24219,-78.487098,38.021191,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Drug/Narcotics Violation","Substance Abuse"
"879",24220,-78.484043,38.041407,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Drunkeness DIP","Substance Abuse"
"880",24221,-78.479577,38.026355,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Found/Recovered Property","Non-criminal report"
"881",24222,-78.465725,38.029103,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"882",24223,-78.498522,38.036216,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Assist Agency - Backup/Assist","Non-criminal report"
"883",24224,-78.497323,38.035783,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Drug/Narcotics Violation","Substance Abuse"
"884",24225,-78.490814,38.031848,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Misc - Non-Criminal Call","Non-criminal report"
"885",24226,-78.500873,38.03573,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Suspicious Activity","Disorderly Conduct"
"886",24574,-78.489783,38.034035,"2015-09-25","Football","Boise State",FALSE,FALSE,"Runaway","Other"
"887",24575,-78.486011,38.034938,"2015-09-25","Football","Boise State",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"888",24576,-78.499392,38.036158,"2015-09-25","Football","Boise State",FALSE,FALSE,"Towed Vehicle","Other"
"889",24577,-78.487892,38.030788,"2015-09-25","Football","Boise State",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"890",24578,-78.50005,38.014495,"2015-09-25","Football","Boise State",FALSE,FALSE,"Accident - w/out Injuries","Vehicle Accident"
"891",24579,-78.49779,38.033404,"2015-09-25","Football","Boise State",FALSE,FALSE,"Towed Vehicle","Other"
"892",24580,-78.490828,38.035398,"2015-09-25","Football","Boise State",FALSE,FALSE,"Towed Vehicle","Other"
"893",24581,-78.485496,38.038169,"2015-09-25","Football","Boise State",FALSE,FALSE,"Towed Vehicle","Other"
"894",24582,-78.47027,38.033091,"2015-09-25","Football","Boise State",FALSE,FALSE,"Towed Vehicle","Other"
"895",24583,-78.49401,38.039136,"2015-09-25","Football","Boise State",FALSE,FALSE,"Lost/FoundProperty","Non-criminal report"
"896",24584,-78.48225,38.065057,"2015-09-25","Football","Boise State",FALSE,FALSE,"Motor Vehicle Theft","Theft"
"897",24585,-78.507207,38.025308,"2015-09-25","Football","Boise State",FALSE,FALSE,"Suspicious Activity","Disorderly Conduct"
"898",24586,-78.477549,38.030267,"2015-09-25","Football","Boise State",FALSE,FALSE,"Animal - Bite","Animal-related"
"899",24587,-78.477549,38.030267,"2015-09-25","Football","Boise State",FALSE,FALSE,"Towed Vehicle","Other"
"900",24588,-78.481793,38.035419,"2015-09-25","Football","Boise State",FALSE,FALSE,"Larceny - From Motor Vehicle","Theft"
"901",24589,-78.486048,38.028539,"2015-09-25","Football","Boise State",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"902",24590,-78.477549,38.030267,"2015-09-25","Football","Boise State",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"903",24591,-78.478169,38.032137,"2015-09-25","Football","Boise State",FALSE,FALSE,"Larceny - All Other","Theft"
"904",24592,-78.467535,38.018617,"2015-09-25","Football","Boise State",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"905",24593,-78.499982,38.041804,"2015-09-25","Football","Boise State",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"906",24594,-78.476646,38.018797,"2015-09-25","Football","Boise State",FALSE,FALSE,"Suspicious Activity","Disorderly Conduct"
"907",24595,-78.476976,38.031487,"2015-09-25","Football","Boise State",FALSE,FALSE,"Burglary","Theft"
"908",24596,-78.478351,38.057158,"2015-09-25","Football","Boise State",FALSE,FALSE,"Found/Recovered Property","Non-criminal report"
"909",24597,-78.49149,38.037458,"2015-09-25","Football","Boise State",FALSE,FALSE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"910",24598,-78.480509,38.046483,"2015-09-25","Football","Boise State",FALSE,FALSE,"Robbery/Conversion","Theft"
"911",24599,-78.487974,38.05877,"2015-09-25","Football","Boise State",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"912",24693,-78.467029,38.021085,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"913",24694,-78.503011,38.048623,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"914",24695,-78.477549,38.030267,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"915",24696,-78.486605,38.027111,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"916",24697,-78.497519,38.026722,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Found/Recovered Property","Non-criminal report"
"917",24698,-78.48045,38.026588,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Misc - Criminal Call","Other"
"918",24699,-78.485534,38.030167,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"919",24700,-78.46845,38.026633,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"920",24701,-78.46845,38.026633,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"921",24702,-78.481848,38.030482,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Animal - Bite","Animal-related"
"922",24703,-78.472299,38.019358,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"923",24704,-78.474699,38.024146,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"924",24705,-78.50005,38.014495,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"925",24706,-78.496624,38.062362,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Fraud-impersonation","Fraud"
"926",24707,-78.487242,38.038438,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"927",24708,-78.5002,38.051498,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"928",24709,-78.477549,38.030267,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"929",24710,-78.485528,38.029765,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"930",24711,-78.492224,38.060855,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Animal Complaint","Animal-related"
"931",24712,-78.498909,38.034794,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"932",24713,-78.491258,38.022211,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Assault Aggravated","Threat and/or Assault"
"933",24714,-78.477549,38.030267,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Traffic Stops","Other"
"934",24715,-78.48642,38.052849,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"935",24716,-78.481442,38.015145,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Driving Under the Influence","Substance Abuse"
"936",24717,-78.497519,38.026722,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Shots Fired/Illegal Hunting","Disorderly Conduct"
"937",24718,-78.478148,38.031613,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"938",24719,-78.482828,38.030184,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"939",24720,-78.478169,38.032137,"2015-09-19","Football","William & Mary",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"940",24837,-78.497196,38.040345,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"941",24838,-78.481209,38.024116,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"942",24839,-78.499326,38.034122,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Towed Vehicle","Other"
"943",24840,-78.485672,38.022908,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Towed Vehicle","Other"
"944",24841,-78.465159,38.042693,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Found/Recovered Property","Non-criminal report"
"945",24842,-78.48045,38.026588,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Trespass","Disorderly Conduct"
"946",24843,-78.456341,38.021466,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"947",24844,-78.477549,38.030267,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Misc - Criminal Call","Other"
"948",24845,-78.482695,38.030748,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Towed Vehicle","Other"
"949",24846,-78.463365,38.040425,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Towed Vehicle","Other"
"950",24847,-78.480304,38.031121,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Larceny - Of Veh Parts/Access","Theft"
"951",24848,-78.493071,38.059769,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Suspicious Activity","Disorderly Conduct"
"952",24849,-78.490814,38.031848,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Towed Vehicle","Other"
"953",24850,-78.477348,38.028772,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Towed Vehicle","Other"
"954",24851,-78.462374,38.046154,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Fraud-false pretense","Fraud"
"955",24852,-78.495376,38.024675,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Larceny - Of Veh Parts/Access","Theft"
"956",24853,-78.481565,38.030363,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Unauthorized Use of Motor Veh","Other"
"957",24854,-78.459678,38.02304,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Larceny - All Other","Theft"
"958",24855,-78.490814,38.031848,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Motor Vehicle Theft","Theft"
"959",24856,-78.5002,38.051498,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Larceny - Of Veh Parts/Access","Theft"
"960",24857,-78.487892,38.030788,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Animal Complaint","Animal-related"
"961",24858,-78.497519,38.026722,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"962",24859,-78.477549,38.030267,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"963",24860,-78.455313,38.02387,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"964",24861,-78.494993,38.035696,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"965",24862,-78.512386,38.027375,"2015-09-12","Football","  Notre Dame",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
