RecordID,FeeAmount,RabiesExpirationDate,StreetName,TagNumber,TagType,TagYear,BlockNumber
8813,12,2017-02-14T00:00:00.000Z,ROSE HILL DR ,37206,Unsexed - 3 Year         ,2015,1100
8814,12,2017-07-02T00:00:00.000Z,KERRY LN ,37207,Unsexed - 3 Year         ,2015,100
8815,12,2021-05-14T00:00:00.000Z,E MARKET ST ,37208,Unsexed - 3 Year         ,2015,1500
8816,12,2015-06-28T00:00:00.000Z,PIEDMONT AVE N ,37209,Unsexed - 3 Year         ,2015,100
8817,12,2018-11-11T00:00:00.000Z,ST CLAIR AVE ,37210,Unsexed - 3 Year         ,2015,800
8818,12,2015-10-05T00:00:00.000Z,BROOKWOOD DR ,37211,Unsexed - 3 Year         ,2015,100
8819,12,2015-07-13T00:00:00.000Z,MEADOWBROOK HEIGHTS RD ,37212,Unsexed - 3 Year         ,2015,1800
8820,12,2020-09-19T00:00:00.000Z,ROSSER LN ,37213,Unsexed - 3 Year         ,2015,900
8821,12,2021-10-01T00:00:00.000Z,TRAILRIDGE RD ,37214,Unsexed - 3 Year         ,2015,1600
8822,12,2019-05-16T00:00:00.000Z,WESTWOOD CIR ,37215,Unsexed - 3 Year         ,2015,100
8823,12,2021-01-24T00:00:00.000Z,MCINTIRE RD ,37216,Unsexed - 3 Year         ,2015,500
8824,12,2021-10-26T00:00:00.000Z,BLUE RIDGE RD ,37217,Unsexed - 3 Year         ,2015,1900
8825,12,2020-08-07T00:00:00.000Z,DRUID AVE ,37218,Unsexed - 3 Year         ,2015,900
8826,12,2014-10-07T00:00:00.000Z,DRUID AVE ,37219,Unsexed - 3 Year         ,2015,900
8827,12,2021-08-24T00:00:00.000Z,LOCUST AVE ,37220,Unsexed - 3 Year         ,2015,800
8828,12,2018-08-20T00:00:00.000Z,LOCUST AVE ,37221,Unsexed - 3 Year         ,2015,800
8829,30,2018-12-10T00:00:00.000Z,CEDAR HILL RD ,37222,Sexed - 3 Year           ,2015,1900
8830,12,2020-04-19T00:00:00.000Z,MONTICELLO AVE ,37223,Unsexed - 3 Year         ,2015,1100
8831,12,2021-01-09T00:00:00.000Z,AZALEA DR ,37224,Unsexed - 3 Year         ,2015,200
8832,12,2020-04-01T00:00:00.000Z,JEFFERSON PARK AVE ,37225,Unsexed - 3 Year         ,2015,2400
8833,12,2021-06-03T00:00:00.000Z,RUGBY RD ,37226,Unsexed - 3 Year         ,2015,1800
8834,12,2015-09-24T00:00:00.000Z,HILLWOOD PL ,37227,Unsexed - 3 Year         ,2015,2500
8835,12,2021-06-01T00:00:00.000Z,ALLEN DR ,37228,Unsexed - 3 Year         ,2015,400
8836,12,2018-01-11T00:00:00.000Z,ROCKLAND AVE ,37229,Unsexed - 3 Year         ,2015,800
8837,12,2015-07-16T00:00:00.000Z,LITTLE HIGH ST ,37230,Unsexed - 3 Year         ,2015,1100
8838,12,2018-03-31T00:00:00.000Z,MARSHALL ST ,37231,Unsexed - 3 Year         ,2015,900
8839,12,2021-04-13T00:00:00.000Z,TUFTON AVE ,37232,Unsexed - 3 Year         ,2015,1000
8840,12,2014-09-15T00:00:00.000Z,UNIVERSITY CIR ,37233,Unsexed - 3 Year         ,2015,1800
8841,12,2017-02-27T00:00:00.000Z,HOLMES AVE ,37234,Unsexed - 3 Year         ,2015,1200
8842,12,2015-04-10T00:00:00.000Z,AGNESE ST ,37235,Unsexed - 3 Year         ,2015,1200
8843,12,2015-08-27T00:00:00.000Z,AGNESE ST ,37236,Unsexed - 3 Year         ,2015,1200
8844,12,2016-05-01T00:00:00.000Z,AGNESE ST ,37237,Unsexed - 3 Year         ,2015,1200
8845,12,2021-04-26T00:00:00.000Z,AGNESE ST ,37238,Unsexed - 3 Year         ,2015,1200
8846,12,2021-08-27T00:00:00.000Z,KENT RD ,37239,Unsexed - 3 Year         ,2015,300
8847,12,2015-08-24T00:00:00.000Z,HOLMES AVE ,37240,Unsexed - 3 Year         ,2015,1000
8848,12,2015-05-01T00:00:00.000Z,RIO RD E ,37241,Unsexed - 3 Year         ,2015,400
8849,12,2015-03-09T00:00:00.000Z,KENT RD ,37242,Unsexed - 3 Year         ,2015,300
8850,12,2018-09-14T00:00:00.000Z,VILLAGE CT ,37243,Unsexed - 3 Year         ,2015,100
8851,12,2015-06-25T00:00:00.000Z,GROVE RD ,37244,Unsexed - 3 Year         ,2015,1400
8852,12,2017-10-31T00:00:00.000Z,KENWOOD LN ,37245,Unsexed - 3 Year         ,2015,1300
8853,12,2021-03-02T00:00:00.000Z,TARLETON DR ,37246,Unsexed - 3 Year         ,2015,2300
8854,12,2021-03-10T00:00:00.000Z,DENICE LN ,37247,Unsexed - 3 Year         ,2015,100
8855,12,2021-11-20T00:00:00.000Z,WILLARD DR ,37248,Unsexed - 3 Year         ,2015,2500
8856,12,2015-07-10T00:00:00.000Z,ROUGEMONT AVE ,37249,Unsexed - 3 Year         ,2015,900
8857,12,2018-09-25T00:00:00.000Z,LEXINGTON AVE ,37250,Unsexed - 3 Year         ,2015,700
8858,12,2015-08-24T00:00:00.000Z,MCELROY DR ,37251,Unsexed - 3 Year         ,2015,2700
8859,12,2014-04-29T00:00:00.000Z,E MARKET ST ,37252,Unsexed - 3 Year         ,2015,1500
8860,12,2021-03-08T00:00:00.000Z,5TH ST NW ,37253,Unsexed - 3 Year         ,2015,200
8861,12,2017-05-24T00:00:00.000Z,RAYMOND RD ,37254,Unsexed - 3 Year         ,2015,900
8862,12,2018-03-26T00:00:00.000Z,RIVERSIDE AVE ,37255,Unsexed - 3 Year         ,2015,200
8863,12,2021-04-18T00:00:00.000Z,GROVE RD ,37256,Unsexed - 3 Year         ,2015,1400
8864,12,2021-04-18T00:00:00.000Z,GROVE RD ,37257,Unsexed - 3 Year         ,2015,1400
8865,12,2020-08-29T00:00:00.000Z,ALTAVISTA AVE ,37258,Unsexed - 3 Year         ,2015,600
8866,30,2014-02-15T00:00:00.000Z,GRIMES PL ,37259,Sexed - 3 Year           ,2015,100
8867,30,2021-04-13T00:00:00.000Z,FERN CT ,37260,Sexed - 3 Year           ,2015,1000
8868,12,2020-03-24T00:00:00.000Z,KENWOOD LN ,37261,Unsexed - 3 Year         ,2015,1600
8869,12,2021-07-05T00:00:00.000Z,RAYMOND RD ,37262,Unsexed - 3 Year         ,2015,900
8870,12,2021-07-05T00:00:00.000Z,RAYMOND RD ,37263,Unsexed - 3 Year         ,2015,900
8871,12,2021-04-15T00:00:00.000Z,1ST ST S ,37264,Unsexed - 3 Year         ,2015,600
8872,12,2021-01-12T00:00:00.000Z,NORTH AVE ,37265,Unsexed - 3 Year         ,2015,600
8873,12,2014-03-02T00:00:00.000Z,RUGBY RD ,37266,Unsexed - 3 Year         ,2015,1300
8874,12,2021-10-19T00:00:00.000Z,AMHERST CMN ,37267,Unsexed - 3 Year         ,2015,100
8875,12,2021-10-26T00:00:00.000Z,FENDALL TER ,37268,Unsexed - 3 Year         ,2015,800
8876,12,2018-12-07T00:00:00.000Z,HUNTLEY AVE ,37269,Unsexed - 3 Year         ,2015,200
8877,4,2016-05-06T00:00:00.000Z,MONTE VISTA AVE ,37270,Unsexed - 1 Year         ,2013,100
8878,12,2014-04-28T00:00:00.000Z,STONEHENGE AVE ,37271,Unsexed - 3 Year         ,2015,900
8879,12,2021-09-30T00:00:00.000Z,CEDAR HILL RD ,37272,Unsexed - 3 Year         ,2015,16000
8880,12,2021-06-14T00:00:00.000Z,HARRIS RD ,37273,Unsexed - 3 Year         ,2015,200
8881,12,2018-10-03T00:00:00.000Z,ELLIOTT AVE ,37274,Unsexed - 3 Year         ,2015,500
8882,12,2020-06-28T00:00:00.000Z,ELLIOTT AVE ,37275,Unsexed - 3 Year         ,2015,500
8883,12,2013-12-17T00:00:00.000Z,RAINIER RD ,37276,Unsexed - 3 Year         ,2015,800
8884,12,2013-12-17T00:00:00.000Z,RAINIER RD ,37277,Unsexed - 3 Year         ,2015,800
8885,12,2020-02-17T00:00:00.000Z,DAIRY RD ,37279,Unsexed - 3 Year         ,2015,1500
8886,12,2022-05-21T00:00:00.000Z,ORANGEDALE AVE ,37280,Unsexed - 3 Year         ,2015,800
8887,12,2021-03-28T00:00:00.000Z,BURNLEY AVE ,37281,Unsexed - 3 Year         ,2015,1700
8888,12,2021-03-28T00:00:00.000Z,BURNLEY AVE ,37282,Unsexed - 3 Year         ,2015,1700
8889,12,2018-10-20T00:00:00.000Z,PARK RD ,37283,Unsexed - 3 Year         ,2015,100
8890,12,2017-10-31T00:00:00.000Z,AZALEA DR ,37284,Unsexed - 3 Year         ,2015,200
8891,12,2014-11-07T00:00:00.000Z,YORKTOWN DR ,37285,Unsexed - 3 Year         ,2015,1800
8892,12,2015-09-12T00:00:00.000Z,DOUGLAS AVE ,37286,Unsexed - 3 Year         ,2015,200
8893,12,2021-09-10T00:00:00.000Z,WATSON AVE ,37287,Unsexed - 3 Year         ,2015,600
8894,12,2017-07-22T00:00:00.000Z,PARK ST ,37289,Unsexed - 3 Year         ,2015,700
8895,12,2015-04-05T00:00:00.000Z,BROOKWOOD DR ,37290,Unsexed - 3 Year         ,2015,100
8896,12,2020-04-01T00:00:00.000Z,POPLAR ST ,37291,Unsexed - 3 Year         ,2015,1300
8897,12,2015-03-21T00:00:00.000Z,HINTON AVE ,37292,Unsexed - 3 Year         ,2015,600
8898,12,2021-09-06T00:00:00.000Z,RUGBY AVE ,37293,Unsexed - 3 Year         ,2015,1600
8899,12,2014-10-25T00:00:00.000Z,MARSHALL ST ,37294,Unsexed - 3 Year         ,2015,900
8900,12,2021-12-21T00:00:00.000Z,LOCUST AVE ,37295,Unsexed - 3 Year         ,2015,1100
8901,12,2019-01-12T00:00:00.000Z,6TH ST SE ,37296,Unsexed - 3 Year         ,2015,1600
8902,12,2020-04-26T00:00:00.000Z,HARDWOOD AVE ,37297,Unsexed - 3 Year         ,2015,1600
8903,12,2015-12-14T00:00:00.000Z,SHORT 18TH ST ,37298,Unsexed - 3 Year         ,2015,1400
8904,12,2018-07-13T00:00:00.000Z,COLEMAN ST ,37299,Unsexed - 3 Year         ,2015,900
8905,12,2021-05-11T00:00:00.000Z,SMITH ST ,37300,Unsexed - 3 Year         ,2015,1000
8906,12,2018-04-24T00:00:00.000Z,DELL LN ,37301,Unsexed - 3 Year         ,2015,700
8907,12,2017-12-22T00:00:00.000Z,DELL LN ,37302,Unsexed - 3 Year         ,2015,700
8908,12,2015-06-07T00:00:00.000Z,MORGAN CT ,37303,Unsexed - 3 Year         ,2015,100
8909,12,2015-05-14T00:00:00.000Z,MORGAN CT ,37304,Unsexed - 3 Year         ,2015,100
8910,12,2021-12-23T00:00:00.000Z,OLD LYNCHBURG RD ,37305,Unsexed - 3 Year         ,2015,200
8911,10,2021-10-09T00:00:00.000Z,BLENHEIM AVE ,37306,Sexed - 1 Year           ,2015,600
8912,12,2020-11-29T00:00:00.000Z,NORTHWOOD AVE ,37307,Unsexed - 3 Year         ,2015,700
8913,12,2021-01-02T00:00:00.000Z,TARLETON DR ,37308,Unsexed - 3 Year         ,2015,2100
8914,12,2020-09-07T00:00:00.000Z,GRAVES ST ,37309,Unsexed - 3 Year         ,2015,700
8915,12,2020-03-03T00:00:00.000Z,GREENLEAF LN ,37310,Unsexed - 3 Year         ,2015,1600
8916,12,2015-08-06T00:00:00.000Z,STRIBLING AVE ,37311,Unsexed - 3 Year         ,2015,100
8917,12,2017-12-13T00:00:00.000Z,SHAMROCK RD ,37312,Unsexed - 3 Year         ,2015,700
8918,12,2018-08-12T00:00:00.000Z,MONTICELLO AVE ,37314,Unsexed - 3 Year         ,2015,1600
8919,12,2015-12-22T00:00:00.000Z,WESTWOOD RD ,37315,Unsexed - 3 Year         ,2015,1400
8920,12,2020-04-07T00:00:00.000Z,EVERGREEN AVE ,37316,Unsexed - 3 Year         ,2015,700
8921,12,2016-12-13T00:00:00.000Z,HILLTOP RD ,37317,Unsexed - 3 Year         ,2015,1300
8922,12,2021-12-18T00:00:00.000Z,CHESAPEAKE ST ,37318,Unsexed - 3 Year         ,2015,1300
8923,12,2020-10-05T00:00:00.000Z,10 1/2 ST NW ,37319,Unsexed - 3 Year         ,2015,300
8924,12,2021-08-03T00:00:00.000Z,BARRACKS RD ,37320,Unsexed - 3 Year         ,2015,1800
8925,12,2014-07-13T00:00:00.000Z,CAMELLIA DR ,37321,Unsexed - 3 Year         ,2015,200
8926,12,2015-09-10T00:00:00.000Z,RUGBY RD ,37322,Unsexed - 3 Year         ,2015,1000
8927,4,2019-01-05T00:00:00.000Z,VILLAGE RD ,37323,Unsexed - 1 Year         ,2013,800
8928,12,2019-01-05T00:00:00.000Z,VILLAGE RD ,37323,Unsexed - 3 Year         ,2015,800
8929,12,2014-09-16T00:00:00.000Z,ALTAMONT CIR ,37324,Unsexed - 3 Year         ,2015,400
8930,12,2018-11-02T00:00:00.000Z,ST JAMES CIR ,37325,Unsexed - 3 Year         ,2015,800
8931,12,2018-02-10T00:00:00.000Z,BAILEY RD ,37326,Unsexed - 3 Year         ,2015,600
8932,12,2014-03-17T00:00:00.000Z,EDGEWOOD LN ,37327,Unsexed - 3 Year         ,2015,1800
8933,12,2015-10-27T00:00:00.000Z,AVON ST ,37328,Unsexed - 3 Year         ,2015,1100
8934,12,2018-09-10T00:00:00.000Z,SHAMROCK RD ,37329,Unsexed - 3 Year         ,2015,600
8935,12,2020-01-16T00:00:00.000Z,BELMONT AVE ,37330,Unsexed - 3 Year         ,2015,700
8936,30,2020-01-16T00:00:00.000Z,BELMONT AVE ,37330,Sexed - 3 Year           ,2015,700
8937,12,2018-09-22T00:00:00.000Z,GROVE ST ,37332,Unsexed - 3 Year         ,2015,1000
8938,30,2014-10-12T00:00:00.000Z,RIVES ST ,37333,Sexed - 3 Year           ,2015,900
8939,12,2014-07-05T00:00:00.000Z,DRUID AVE ,37334,Unsexed - 3 Year         ,2015,1000
8940,12,2018-06-22T00:00:00.000Z,LOCUST AVE ,37335,Unsexed - 3 Year         ,2015,600
8941,12,2021-01-13T00:00:00.000Z,HAZEL ST ,37336,Unsexed - 3 Year         ,2015,1000
8942,12,2018-07-27T00:00:00.000Z,HERNDON RD ,37337,Unsexed - 3 Year         ,2015,1100
8943,12,2021-06-26T00:00:00.000Z,LOCUST AVE ,37338,Unsexed - 3 Year         ,2015,1000
8944,12,2017-03-12T00:00:00.000Z,CENTER AVE ,37339,Unsexed - 3 Year         ,2015,1600
8945,12,2018-03-14T00:00:00.000Z,DRUID AVE ,37340,Unsexed - 3 Year         ,2015,1000
8946,12,2021-09-07T00:00:00.000Z,VILLAGE RD ,37341,Unsexed - 3 Year         ,2015,700
8947,12,2021-11-12T00:00:00.000Z,LESTER DR ,37342,Unsexed - 3 Year         ,2015,1400
8948,12,2015-11-05T00:00:00.000Z,MONTE VISTA AVE ,37343,Unsexed - 3 Year         ,2015,200
8949,12,2020-04-23T00:00:00.000Z,VILLAGE RD ,37344,Unsexed - 3 Year         ,2015,800
8950,12,2018-01-22T00:00:00.000Z,BELMONT AVE ,37345,Unsexed - 3 Year         ,2015,800
8951,12,2015-04-23T00:00:00.000Z,RIVERBLUFF CIR ,37346,Unsexed - 3 Year         ,2015,100
8952,12,2016-01-08T00:00:00.000Z,MOORE AVE ,37347,Unsexed - 3 Year         ,2015,800
8953,12,2017-11-06T00:00:00.000Z,HILLWOOD PL ,37348,Unsexed - 3 Year         ,2015,2500
8954,12,2018-04-08T00:00:00.000Z,MONTICELLO AVE ,37349,Unsexed - 3 Year         ,2015,600
8955,12,2019-03-23T00:00:00.000Z,ST CHARLES CT ,37350,Unsexed - 3 Year         ,2015,1100
8956,12,2014-07-09T00:00:00.000Z,18TH ST NE ,37351,Unsexed - 3 Year         ,2015,300
8957,12,2016-01-11T00:00:00.000Z,18TH ST NE ,37352,Unsexed - 3 Year         ,2015,300
8958,12,2020-10-01T00:00:00.000Z,KENWOOD LN ,37353,Unsexed - 3 Year         ,2015,1400
8959,12,2015-06-11T00:00:00.000Z,KENWOOD LN ,37354,Unsexed - 3 Year         ,2015,1400
8960,12,2015-03-08T00:00:00.000Z,GROVE AVE ,37355,Unsexed - 3 Year         ,2015,700
8961,12,2014-03-02T00:00:00.000Z,GROVE AVE ,37356,Unsexed - 3 Year         ,2015,500
8962,12,2018-06-23T00:00:00.000Z,MEADOWBROOK HEIGHTS RD ,37357,Unsexed - 3 Year         ,2015,1800
8963,12,2015-03-24T00:00:00.000Z,LINDA CT ,37358,Unsexed - 3 Year         ,2015,100
8964,12,2021-12-18T00:00:00.000Z,SHAMROCK RD ,37359,Unsexed - 3 Year         ,2015,600
8965,12,2016-01-19T00:00:00.000Z,APPLE TREE RD ,37360,Unsexed - 3 Year         ,2015,1200
8966,12,2015-07-23T00:00:00.000Z,ESSEX RD ,37361,Unsexed - 3 Year         ,2015,1700
8967,12,2017-11-10T00:00:00.000Z,CAMBRIDGE CIR ,37362,Unsexed - 3 Year         ,2015,1600
8968,12,2020-11-30T00:00:00.000Z,CAMBRIDGE CIR ,37363,Unsexed - 3 Year         ,2015,1600
8969,12,2015-06-20T00:00:00.000Z,BELMONT AVE ,37364,Unsexed - 3 Year         ,2015,600
8970,12,2021-07-15T00:00:00.000Z,SWANSON DR ,37365,Unsexed - 3 Year         ,2015,1900
8971,12,2020-02-08T00:00:00.000Z,NALLE ST ,37366,Unsexed - 3 Year         ,2015,800
8972,12,2018-11-12T00:00:00.000Z,DRUID AVE ,37367,Unsexed - 3 Year         ,2015,1000
8973,12,2016-01-08T00:00:00.000Z,DRUID AVE ,37368,Unsexed - 3 Year         ,2015,1000
8974,12,2021-10-28T00:00:00.000Z,OAKMONT ST ,37369,Unsexed - 3 Year         ,2015,400
8975,12,2019-11-11T00:00:00.000Z,BRANDYWINE DR ,37370,Unsexed - 3 Year         ,2015,1600
8976,12,2019-03-11T00:00:00.000Z,BRANDYWINE DR ,37371,Unsexed - 3 Year         ,2015,1600
8977,12,2017-06-10T00:00:00.000Z,WESTVIEW RD ,37372,Unsexed - 3 Year         ,2015,1800
8978,30,2022-03-08T00:00:00.000Z,ROCK CREEK RD ,37373,Sexed - 3 Year           ,2015,900
8979,12,2014-11-16T00:00:00.000Z,TRAILRIDGE RD ,37374,Unsexed - 3 Year         ,2015,1500
8980,12,2015-04-30T00:00:00.000Z,WESTWOOD RD ,37375,Unsexed - 3 Year         ,2015,1400
8981,12,2021-03-10T00:00:00.000Z,BELMONT AVE ,37376,Unsexed - 3 Year         ,2015,900
8982,12,2016-02-05T00:00:00.000Z,APPLE TREE RD ,37377,Unsexed - 3 Year         ,2015,1200
8983,12,2015-03-31T00:00:00.000Z,WATSON AVE ,37378,Unsexed - 3 Year         ,2015,700
8984,12,2018-10-06T00:00:00.000Z,MONTICELLO AVE ,37379,Unsexed - 3 Year         ,2015,1200
8985,12,2020-03-22T00:00:00.000Z,ERIC PL ,37380,Unsexed - 3 Year         ,2015,100
8986,12,2016-05-15T00:00:00.000Z,MONTROSE AVE ,37381,Unsexed - 3 Year         ,2015,700
8987,12,2015-01-26T00:00:00.000Z,HILLWOOD PL ,37382,Unsexed - 3 Year         ,2015,2500
8988,12,2015-01-26T00:00:00.000Z,HILLWOOD PL ,37383,Unsexed - 3 Year         ,2015,2500
8989,12,2015-01-26T00:00:00.000Z,HILLWOOD PL ,37384,Unsexed - 3 Year         ,2015,2500
8990,12,2020-05-11T00:00:00.000Z,JEFFERSON PARK AVE ,37385,Unsexed - 3 Year         ,2015,2400
8991,12,2019-05-02T00:00:00.000Z,LOCUST LN ,37386,Unsexed - 3 Year         ,2015,1000
8992,12,2018-02-05T00:00:00.000Z,MOBILE LN ,37387,Unsexed - 3 Year         ,2015,0
8993,12,2015-11-12T00:00:00.000Z,GREENBRIER DR ,37388,Unsexed - 3 Year         ,2015,2000
8994,12,2016-02-11T00:00:00.000Z,PARK PLZ ,37389,Unsexed - 3 Year         ,2015,500
8995,12,2020-06-13T00:00:00.000Z,GALLOWAY DR ,37390,Unsexed - 3 Year         ,2015,1700
8996,12,2015-08-17T00:00:00.000Z,TARLETON DR ,37391,Unsexed - 3 Year         ,2015,2100
8997,12,2017-12-09T00:00:00.000Z,STRIBLING AVE ,37392,Unsexed - 3 Year         ,2015,100
8998,12,2016-02-25T00:00:00.000Z,SHERIDAN AVE ,37393,Unsexed - 3 Year         ,2015,1000
8999,12,2014-07-23T00:00:00.000Z,AZALEA DR ,37394,Unsexed - 3 Year         ,2015,200
9000,4,2014-06-18T00:00:00.000Z,BELMONT AVE ,37395,Unsexed - 1 Year         ,2013,700
9001,4,2019-04-24T00:00:00.000Z,BELMONT AVE ,37396,Unsexed - 1 Year         ,2013,700
9002,12,2018-02-17T00:00:00.000Z,EVERGREEN AVE ,37397,Unsexed - 3 Year         ,2015,600
9003,12,2021-10-02T00:00:00.000Z,MULBERRY AVE ,37398,Unsexed - 3 Year         ,2015,1600
9004,12,2021-12-12T00:00:00.000Z,RIALTO ST ,37399,Unsexed - 3 Year         ,2015,1400
9005,12,2015-01-28T00:00:00.000Z,1ST ST N ,37400,Unsexed - 3 Year         ,2015,400
9006,12,2015-03-03T00:00:00.000Z,ORANGEDALE AVE ,37401,Unsexed - 3 Year         ,2015,700
9007,30,2015-03-14T00:00:00.000Z,ORANGEDALE AVE ,37402,Sexed - 3 Year           ,2015,700
9008,12,2018-06-01T00:00:00.000Z,BRANDYWINE DR ,37403,Unsexed - 3 Year         ,2015,2200
9009,12,2021-04-06T00:00:00.000Z,NORTH AVE ,37404,Unsexed - 3 Year         ,2015,600
9010,12,2020-06-23T00:00:00.000Z,WESTVIEW RD ,37405,Unsexed - 3 Year         ,2015,1800
9011,12,2021-07-25T00:00:00.000Z,BLENHEIM AVE ,37406,Unsexed - 3 Year         ,2015,600
9012,12,2018-07-08T00:00:00.000Z,RAYMOND RD ,37407,Unsexed - 3 Year         ,2015,900
9013,12,2021-08-24T00:00:00.000Z,ARBOR CIR ,37408,Unsexed - 3 Year         ,2015,400
9014,12,2015-07-21T00:00:00.000Z,STRIBLING AVE ,37409,Unsexed - 3 Year         ,2015,100
9015,12,2021-03-23T00:00:00.000Z,GROVE RD ,37410,Unsexed - 3 Year         ,2015,1500
9016,4,2016-04-01T00:00:00.000Z,WEST ST ,37412,Unsexed - 1 Year         ,2013,900
9017,12,2015-02-02T00:00:00.000Z,HARRIS RD ,37414,Unsexed - 3 Year         ,2015,200
9018,12,2018-05-08T00:00:00.000Z,MALCOLM CRES ,37415,Unsexed - 3 Year         ,2015,600
9019,12,2021-04-03T00:00:00.000Z,11TH ST NW ,37416,Unsexed - 3 Year         ,2015,300
9020,12,2018-09-04T00:00:00.000Z,PLYMOUTH RD ,37417,Unsexed - 3 Year         ,2015,1400
9021,30,2015-12-11T00:00:00.000Z,CHESTNUT ST ,37418,Sexed - 3 Year           ,2015,300
9022,12,2021-06-04T00:00:00.000Z,EARLY ST ,37419,Unsexed - 3 Year         ,2015,1300
9023,12,2018-04-16T00:00:00.000Z,RIDGE ST ,37420,Unsexed - 3 Year         ,2015,600
9024,12,2018-06-05T00:00:00.000Z,FENDALL AVE ,37421,Unsexed - 3 Year         ,2015,1800
9025,12,2021-07-13T00:00:00.000Z,FENDALL AVE ,37422,Unsexed - 3 Year         ,2015,1800
9026,12,2021-07-23T00:00:00.000Z,MONTICELLO AVE ,37423,Unsexed - 3 Year         ,2015,800
9027,12,2021-03-07T00:00:00.000Z,WINSTON RD ,37424,Unsexed - 3 Year         ,2015,1800
9028,12,2020-09-12T00:00:00.000Z,BROOK RD ,37425,Unsexed - 3 Year         ,2015,2400
9029,12,2021-06-01T00:00:00.000Z,GILDERSLEEVE WOOD ,37426,Unsexed - 3 Year         ,2015,0
9030,12,2017-06-13T00:00:00.000Z,E JEFFERSON ST ,37428,Unsexed - 3 Year         ,2015,200
9031,12,2018-09-21T00:00:00.000Z,E JEFFERSON ST ,37429,Unsexed - 3 Year         ,2015,200
9032,12,2015-02-27T00:00:00.000Z,LOCUST LN ,37430,Unsexed - 3 Year         ,2015,1000
9033,12,2017-09-08T00:00:00.000Z,BRUCE AVE ,37431,Unsexed - 3 Year         ,2015,1600
9034,12,2017-11-13T00:00:00.000Z,YORKTOWN DR ,37432,Unsexed - 3 Year         ,2015,1700
9035,12,2021-04-05T00:00:00.000Z,CHARLTON AVE ,37433,Unsexed - 3 Year         ,2015,900
9036,30,2014-09-17T00:00:00.000Z,BRANDYWINE DR ,37434,Sexed - 3 Year           ,2015,1600
9037,12,2018-05-26T00:00:00.000Z,MARTIN ST ,37435,Unsexed - 3 Year         ,2015,1000
9038,12,2018-05-26T00:00:00.000Z,MARTIN ST ,37436,Unsexed - 3 Year         ,2015,1000
9039,12,2020-06-28T00:00:00.000Z,NORTHWOOD AVE ,37437,Unsexed - 3 Year         ,2015,600
9040,12,2017-07-29T00:00:00.000Z,NORTHWOOD AVE ,37438,Unsexed - 3 Year         ,2015,600
9041,12,2020-03-17T00:00:00.000Z,FENDALL TER ,37439,Unsexed - 3 Year         ,2015,900
9042,12,2017-12-15T00:00:00.000Z,FENDALL TER ,37440,Unsexed - 3 Year         ,2015,900
9043,12,2015-01-13T00:00:00.000Z,CARLTON AVE ,37441,Unsexed - 3 Year         ,2015,1500
9044,12,2021-06-18T00:00:00.000Z,E JEFFERSON ST ,37442,Unsexed - 3 Year         ,2015,200
9045,12,2015-08-11T00:00:00.000Z,HEMLOCK LN ,37443,Unsexed - 3 Year         ,2015,900
9046,12,2018-01-19T00:00:00.000Z,ELIZABETH AVE ,37444,Unsexed - 3 Year         ,2015,600
